num_detectors,num_angles,image_size,source_to_center,center_to_detector,detector_spacing,sparsity,non_zero_elements,total_elements,matrix_shape
463,581,144,806.7563873216565,569.319492931085,1.302251555091503,0.9963836325036051,20172265,5578046208,"(269003, 20736)"
288,659,75,1080.352812553201,329.0357779195908,1.8920716252495007,0.9969497517750426,3256384,1067580000,"(189792, 5625)"
310,508,239,920.5402839379484,334.6020885751171,1.6479113615306937,0.996572623750454,30830672,8995415080,"(157480, 57121)"
480,555,165,1128.8489480636215,312.3276605426898,0.7344852112248661,0.9953768771526347,33530308,7252740000,"(266400, 27225)"
368,429,255,956.397026171596,618.9938451333863,1.318586702961234,0.9957261561466466,43873686,10265626800,"(157872, 65025)"
329,512,237,1154.7912475888995,686.1461573690685,1.8007084585278246,0.9965556880927448,32588549,9461555712,"(168448, 56169)"
447,365,205,1149.9067710491113,356.54954648982033,0.5626597107018884,0.9939861564180483,41234453,6856588875,"(163155, 42025)"
457,635,204,1178.7917556915486,421.87646093980334,1.6224448800991902,0.9976594123405559,28266704,12076755120,"(290195, 41616)"
432,468,169,1162.2512121377333,640.5835405366204,0.7136826756703223,0.9936698717602358,36552368,5774348736,"(202176, 28561)"
350,473,221,1133.8993467472249,377.7304861385302,0.7720369771604751,0.9943760156254043,45473443,8085627550,"(165550, 48841)"
283,641,182,1057.8698055436153,329.25782886342006,1.5075278736728737,0.9960721109697104,23601872,6008792972,"(181403, 33124)"
384,410,114,1090.235702933656,494.87616405349945,0.9962763975240851,0.9951543940701266,9914547,2046090240,"(157440, 12996)"
321,703,231,893.8131394983681,414.05485755060846,0.6047133270664355,0.9940737271468517,71361827,12041603343,"(225663, 53361)"
355,522,188,980.258391285974,546.5369721037812,0.958513234110081,0.9942463691932028,37683961,6549596640,"(185310, 35344)"
334,649,209,945.7973742714516,426.53326379853166,1.1424610894393865,0.9951561199284523,45864548,9468555646,"(216766, 43681)"
258,520,127,1114.2640448258094,584.8796508902794,1.4612578165097987,0.994841455201694,11162403,2163866640,"(134160, 16129)"
397,544,98,1071.8320719390297,432.62518011893576,1.2199309557249587,0.9963060119308095,7661910,2074156672,"(215968, 9604)"
484,543,142,994.7885529746766,343.53305451801464,1.4683274061228446,0.9975835937725004,12805361,5299341168,"(262812, 20164)"
297,503,99,1156.5188155729115,378.57277173767875,1.6003169255666712,0.9964407492515044,5211388,1464181191,"(149391, 9801)"
295,398,68,1139.8349091624568,552.650597784502,1.7189635997476855,0.9962702418903502,2024900,542903840,"(117410, 4624)"
463,662,118,1162.5214309592734,520.6375994104633,1.3152039858771778,0.9969687905491528,12936564,4267789544,"(306506, 13924)"
497,694,102,946.3274520412037,389.322659049742,1.6582172653406941,0.9978162247965465,7836536,3588526872,"(344918, 10404)"
404,428,182,1000.4492685509085,336.2216097020661,1.0457983371112562,0.9959567825324923,23157678,5727537088,"(172912, 33124)"
261,699,125,1139.1927360415466,622.6160227711594,1.421053964840192,0.9946828618003826,15157084,2850609375,"(182439, 15625)"
340,623,99,978.4881775356007,371.6580735634483,1.9230677474194675,0.9973095407792678,5585522,2076047820,"(211820, 9801)"
330,607,155,816.1679304206941,604.5889511336152,0.8476248614064734,0.9924328691153063,36416422,4812447750,"(200310, 24025)"
391,549,123,817.1233763354587,382.7096298870004,1.861589138859441,0.9974241732998194,8365193,3247576011,"(214659, 15129)"
440,558,184,1167.1607776124579,652.6207925273104,0.5598570478773465,0.993097117332196,57379005,8312325120,"(245520, 33856)"
421,412,244,1187.3765603344825,553.4267927099679,0.910242972912702,0.9952914335992731,48623662,10326638272,"(173452, 59536)"
390,656,203,1028.0640607292944,450.66382781766447,1.0677777755852427,0.9955805869987386,46593476,10542910560,"(255840, 41209)"
295,624,128,950.5315124174181,662.8969705787279,1.2745576732513555,0.9942386691853151,17375982,3015966720,"(184080, 16384)"
436,536,188,1117.0629813733997,654.8687774068444,0.5098965298589726,0.9930014747378432,57806079,8259751424,"(233696, 35344)"
327,585,106,891.9963064106948,505.8165092571884,0.9212142625248108,0.9933646779383452,14261899,2149390620,"(191295, 11236)"
332,455,104,944.8891776860364,586.9210833816381,0.677495334235314,0.9908182014014182,15001819,1633864960,"(151060, 10816)"
373,572,148,1088.1022635499796,492.60665975579445,1.218221964080123,0.9959201295177855,19066662,4673349824,"(213356, 21904)"
363,662,105,1058.903693656221,464.35968286528004,0.8655054611319042,0.9941628663816445,15464748,2649373650,"(240306, 11025)"
321,653,215,864.4516561470152,551.816169955262,0.5587862978592253,0.9935589328870005,62409824,9689360925,"(209613, 46225)"
331,388,106,903.3038584066834,372.01501583051885,1.9373575047268305,0.9971922132743151,4051684,1443017008,"(128428, 11236)"
265,698,136,1178.9015474490777,386.637367156754,1.409788846888868,0.9954666059309534,15509671,3421205120,"(184970, 18496)"
497,606,107,887.7455259274351,464.30674076330274,0.7140682055944509,0.9945259645900733,18875748,3448232718,"(301182, 11449)"
349,679,232,1004.321963383319,367.08868063743944,1.5283867457062519,0.9967184956872285,41854692,12754727104,"(236971, 53824)"
488,665,215,827.5371588164978,451.2845408483204,0.6983197976861535,0.9945005887965532,82496321,15000937000,"(324520, 46225)"
264,463,197,1143.8366768042422,501.7438104282851,1.1296925190074092,0.9941038821916746,27969424,4743701688,"(122232, 38809)"
332,670,88,870.9688737269317,660.6432873450165,1.3997206953060242,0.9951760426899408,8309630,1722575360,"(222440, 7744)"
316,407,187,1063.7570444653297,660.7939022883018,1.3089289794957835,0.9949921844617182,22522315,4497433028,"(128612, 34969)"
256,707,230,972.5987300933725,468.2736080002112,1.8122364510980056,0.9959078969202787,39179746,9574476800,"(180992, 52900)"
475,477,187,1115.8222340603818,452.494598479622,1.3835721292118097,0.9972673486654043,21651073,7923101175,"(226575, 34969)"
306,577,98,901.8072112713493,606.3435561433819,1.8651280350132275,0.9962635108866169,6335970,1695701448,"(176562, 9604)"
298,505,217,1150.7065252772898,463.4586818748861,0.7835315205768061,0.9939730413604219,42709582,7086423610,"(150490, 47089)"
259,655,197,847.1314415924604,302.87762098023256,1.481819181204796,0.995465613779222,29853278,6583752805,"(169645, 38809)"
417,569,156,842.6332865797834,470.42863563172796,1.3780552773211083,0.9965324361109207,20022670,5774275728,"(237273, 24336)"
389,634,172,1025.868095057142,544.752270804526,1.987698011256073,0.9974699785459784,18459501,7296183584,"(246626, 29584)"
459,464,169,1020.841979336108,523.0250700785749,0.7680793967494326,0.994520383424474,33331453,6082807536,"(212976, 28561)"
503,489,142,1031.0604612361083,609.6777936979968,1.0971946276998046,0.9963199560866383,18251835,4959678588,"(245967, 20164)"
326,697,94,1099.125678031955,478.6379509660877,1.5489671634425801,0.9963770571808015,7273904,2007733592,"(227222, 8836)"
338,411,118,1003.3374172465828,614.4324491573508,1.701280600025239,0.9964235208451989,6917963,1934294232,"(138918, 13924)"
282,442,163,1185.828100549807,302.11625338902877,0.636632876358056,0.9922619727876483,25625765,3311666436,"(124644, 26569)"
330,601,217,974.1509738211056,325.63218254772426,0.832655366929268,0.9943461787511655,52801949,9339161370,"(198330, 47089)"
296,671,73,1089.7978853712261,672.2739964260104,1.1009672874282925,0.9936788321100575,6690480,1058424664,"(198616, 5329)"
402,665,78,1178.286343138243,628.0914937712882,1.4604369717952055,0.9966733477791547,5410586,1626435720,"(267330, 6084)"
480,365,115,1140.227054527057,672.3033869383034,1.277229923226012,0.9966943945240007,7659154,2317020000,"(175200, 13225)"
355,377,217,1004.2191401595283,579.3798930396764,1.4227849785553242,0.9960013686204481,25200000,6302156315,"(133835, 47089)"
274,544,125,1062.007647753618,690.2583603782796,0.6302642188610562,0.9897661408329755,23834658,2329000000,"(149056, 15625)"
397,564,154,1067.8648185585234,462.1803867402082,0.8004655746863338,0.9942444177710593,30563305,5310202128,"(223908, 23716)"
263,720,81,1167.6709684436496,519.8370614185744,1.5892080645609439,0.9955947836259208,5473001,1242390960,"(189360, 6561)"
434,537,134,890.5182051848275,685.2228557900345,1.1821385129881705,0.9955962969633257,18428570,4184789448,"(233058, 17956)"
462,654,65,904.4430022687757,462.8538504428807,0.6596974345888649,0.9936801558043619,8067757,1276575300,"(302148, 4225)"
293,617,139,935.9863577694161,346.80359900874566,1.2699300306667687,0.9952971746998471,16426356,3492869701,"(180781, 19321)"
387,635,211,900.0565966790672,477.10745622532204,1.0656204212066003,0.9952636468319832,51819555,10940813145,"(245745, 44521)"
503,484,150,1184.4954901206456,483.53937173364955,1.1910806621967682,0.9970013976745588,16425354,5477670000,"(243452, 22500)"
270,606,93,903.1279059277601,453.0692983676845,1.6829840279467183,0.9957865819084061,5962616,1415149380,"(163620, 8649)"
368,706,243,891.9720554356617,426.2922776115714,1.9331685306850404,0.9973299197544454,40962776,15341402592,"(259808, 59049)"
260,718,131,899.303043744831,337.2037720648367,1.5105468751727207,0.9955305303993599,14318462,3203615480,"(186680, 17161)"
431,398,205,1172.558495934265,490.62218163571583,1.0303068893242566,0.9959174232567981,29430824,7208884450,"(171538, 42025)"
393,453,255,1073.2429234095075,663.9709835951551,1.2484990105455247,0.9958282183458359,48293945,11576335725,"(178029, 65025)"
358,480,252,896.8226071379855,406.1621493303139,0.8438112981926638,0.994898318678763,55672237,10912527360,"(171840, 63504)"
383,676,155,862.3982273904636,342.67571604215647,1.8802821942994843,0.9975195414111557,15429109,6220264700,"(258908, 24025)"
508,674,65,1105.6976850542108,516.5895818412098,0.5633946900964966,0.9934698530947814,9446551,1446606200,"(342392, 4225)"
502,550,222,926.1667623887669,659.2484801571409,1.82148087282106,0.9975990591646885,32670352,13607312400,"(276100, 49284)"
396,611,110,1193.7578730710218,666.402731869023,0.9203999347747807,0.9945509022267418,15953147,2927667600,"(241956, 12100)"
369,655,96,821.6592685155136,619.7079671119924,1.2174801149180652,0.9950196392204592,11093560,2227461120,"(241695, 9216)"
272,617,152,957.4867691409592,574.5354586121557,0.7622005431785736,0.9916256369475349,32470803,3877405696,"(167824, 23104)"
317,717,196,984.028236018572,575.6842196238595,0.5177299679156734,0.9929574397325296,61492356,8731534224,"(227289, 38416)"
363,554,212,840.2991304559594,444.6409303330722,1.7927630349215204,0.9969840022257,27259578,9038328288,"(201102, 44944)"
351,640,131,894.8556610030181,488.5381458953822,1.4196260647076717,0.9960390999534989,15269456,3855047040,"(224640, 17161)"
443,454,191,969.5771521643771,467.63717740986533,1.6282936450724634,0.9973707260771499,19291329,7337131682,"(201122, 36481)"
442,565,135,980.2915965911425,528.5638872716997,1.9689086777257852,0.9977426486998277,10273949,4551329250,"(249730, 18225)"
373,411,248,907.9796427610147,394.32206915420306,1.1483281275962525,0.9957490452365176,40081180,9428747712,"(153303, 61504)"
451,460,101,1120.014983293855,595.4168055938126,1.2094805367924462,0.9964210391094651,7574153,2116299460,"(207460, 10201)"
260,450,171,999.8391304447402,698.2247081198407,1.7740848730949907,0.9952947620379651,16097546,3421197000,"(117000, 29241)"
417,609,140,900.3896133963419,643.4007929797009,0.5715639561236117,0.9914217434738245,42698090,4977478800,"(253953, 19600)"
306,713,105,824.0145510896066,625.5272276827385,1.2148091365282054,0.9939624113112078,14522891,2405412450,"(218178, 11025)"
305,590,254,933.8626154058252,444.38480842204865,1.3405250522213967,0.9955225176301978,51982022,11609654200,"(179950, 64516)"
387,536,69,964.7043619192764,440.43619593193705,1.5193787771811698,0.9968439142567019,3116899,987583752,"(207432, 4761)"
357,655,211,1059.9461932454435,515.3753017620409,1.9690596995537255,0.9972946131368325,28164614,10410568035,"(233835, 44521)"
401,541,147,1069.27713605894,494.99749772174465,1.6047892471432326,0.9970986049978682,13601386,4687878069,"(216941, 21609)"
296,555,221,914.6094306223156,552.6848761933876,0.7172725074171011,0.9938354004180677,49462278,8023599480,"(164280, 48841)"
341,687,150,968.7265951373381,544.9240552533793,1.10715908015781,0.9947145630128585,27859578,5271007500,"(234267, 22500)"
292,400,105,937.4501950389681,425.3928253557629,1.4795196461456606,0.9957084676793092,5526292,1287720000,"(116800, 11025)"
392,669,229,958.1821300722602,655.076722636516,1.6714610553846487,0.9967045604143525,45320689,13752547368,"(262248, 52441)"
441,660,197,1186.210413128998,465.5956243494693,0.775829298655076,0.994831662907367,58380231,11295747540,"(291060, 38809)"
267,424,250,893.8508768737988,400.65880400072734,1.615813017271797,0.9957448282100205,30107468,7075500000,"(113208, 62500)"
296,467,106,958.8182333201447,338.2214875930321,1.9051904925557708,0.996941014529188,4751139,1553174752,"(138232, 11236)"
498,640,77,810.5459653464964,458.80500830406777,1.6474945582003935,0.9975670534008186,4597517,1889690880,"(318720, 5929)"
298,413,131,1047.2408686735462,333.7245066607972,1.8973843703285378,0.997024621186918,6284217,2112072914,"(123074, 17161)"
455,518,122,898.9586077260769,413.6701120232356,1.4397210269392846,0.9971553384643184,9979101,3508009960,"(235690, 14884)"
323,629,107,811.4285172079651,565.4196541215218,1.790553226120089,0.9962564156525519,8707798,2326058983,"(203167, 11449)"
422,603,183,1189.992618176038,516.2336645569133,0.9086216414184712,0.9952247308903689,40693945,8521811874,"(254466, 33489)"
483,429,242,1015.715027383079,536.3323706316477,1.1848151307297594,0.9965758367878085,41551778,12134870748,"(207207, 58564)"
478,628,227,1055.8112994843248,423.86453124559864,1.0207524502461964,0.9963214950895634,56899781,15468181336,"(300184, 51529)"
372,405,177,923.1472741537789,464.88152223767946,0.733576308603282,0.9933294279744332,31485281,4720027140,"(150660, 31329)"
261,360,197,1126.1519156643553,639.1785953530682,1.0158273758749914,0.9935518412147841,23513170,3646493640,"(93960, 38809)"
496,633,66,1075.107985502745,496.77266164707396,1.6332090513080404,0.9977006277935035,3144724,1367644608,"(313968, 4356)"
409,364,174,1119.1859105018455,538.8015008903009,1.695151075801454,0.997271202361632,12299700,4507369776,"(148876, 30276)"
447,456,169,1152.8648273961376,474.842546566582,0.8748441766567844,0.9953907276149907,26833551,5821645752,"(203832, 28561)"
455,553,120,905.1921101784997,468.89575310147706,0.8593427224078408,0.995046001717792,17949604,3623256000,"(251615, 14400)"
395,505,230,1097.1707568524607,623.5234596396149,1.119355814769871,0.9954981057790879,47505012,10552227500,"(199475, 52900)"
291,453,98,915.8381197165141,554.7570838193387,1.426594120853773,0.9950678977508818,6244180,1266028092,"(131823, 9604)"
395,718,223,996.7984056108876,428.25748926220956,0.7282239576760536,0.994392157377617,79091003,14103641690,"(283610, 49729)"
267,455,90,912.8458150303219,350.01568113325817,1.1576249531705722,0.9942944061071401,5614467,984028500,"(121485, 8100)"
260,479,87,860.2734774789955,497.4318212782981,1.0128692808029394,0.9923592781006041,7202475,942643260,"(124540, 7569)"
415,615,159,985.4737868813717,616.5698857061182,0.9953729705537455,0.9949727643324492,32437450,6452343225,"(255225, 25281)"
330,388,132,1110.2611642850093,328.55387789962276,1.2052201648980796,0.9958439184200931,9272089,2230968960,"(128040, 17424)"
354,488,161,1131.3008189577326,348.7846224743083,1.6522185062767847,0.997144494096001,12786683,4477904592,"(172752, 25921)"
383,557,177,898.8648764420122,697.8141636655041,0.7987698144558961,0.9931453449556314,45812723,6683446899,"(213331, 31329)"
304,626,234,1192.8463405622456,489.13021799660606,1.5221634800867798,0.9961014978201044,40623507,10420285824,"(190304, 54756)"
415,525,104,1051.6657016522797,316.87436623789245,1.9061313854483508,0.9979028701449925,4941962,2356536000,"(217875, 10816)"
318,489,187,1055.4080048168096,379.48945272095995,1.8312793640653138,0.9970156214101015,16228303,5437749438,"(155502, 34969)"
367,417,124,1053.163586360698,429.8053950520387,0.7510405346124291,0.9934843118651976,15332246,2353127664,"(153039, 15376)"
397,659,94,958.3233201180212,397.23573329725815,1.9532523942216489,0.9976745126640583,5375831,2311700828,"(261623, 8836)"
499,712,216,861.9967769724091,608.3188000007865,0.8730833846073425,0.9950509684777186,82036715,16576316928,"(355288, 46656)"
511,406,239,1047.4579433751765,672.3395138074509,1.9954596544753032,0.9979363292099285,24455872,11850665386,"(207466, 57121)"
286,390,155,1057.8299586591675,580.5312560092011,1.687199366547819,0.995902410244842,10980510,2679748500,"(111540, 24025)"
320,609,123,926.695823614823,523.3401769058759,1.466968969516801,0.9957465594057499,12540587,2948339520,"(194880, 15129)"
433,584,251,877.1861196200634,575.6999921136169,1.037251245875647,0.9954370681570562,72692929,15931188872,"(252872, 63001)"
324,488,74,994.1208532650053,475.00000166602365,0.9420718946613453,0.9938311255151917,5341143,865821312,"(158112, 5476)"
506,457,209,874.6506915796415,439.0658716073062,1.5986036151840692,0.9976186743423493,24053489,10100881802,"(231242, 43681)"
396,666,205,864.1373636391061,512.4549721331164,1.1740762996935024,0.9956063971421893,48696521,11083505400,"(263736, 42025)"
390,637,157,981.6315919182296,610.3671629370035,1.2589365994078319,0.9957808255855699,25836330,6123551070,"(248430, 24649)"
350,369,222,1142.7317153336858,610.4066271191755,0.8581798373240317,0.9943248313134052,36122611,6365028600,"(129150, 49284)"
288,697,201,1127.6198935135926,375.9477809788875,1.524836273836521,0.9961186510777045,31477488,8109935136,"(200736, 40401)"
334,673,136,929.0400159651176,556.3615719140292,0.6656962010591062,0.9913110467195759,36124913,4157567872,"(224782, 18496)"
290,382,97,871.4555200144433,312.50950158261963,0.6605827527348356,0.990956082178351,9426738,1042329020,"(110780, 9409)"
354,410,72,1028.4048725418795,634.5198106425966,1.4868818874274525,0.9960862194888035,2944751,752405760,"(145140, 5184)"
387,385,157,888.2891136585283,587.1380778279124,0.5196291647502522,0.9916799847305071,30555903,3672577755,"(148995, 24649)"
362,695,189,1171.3614877753475,632.8310790060664,1.20208871514745,0.995478561338549,40634379,8987046390,"(251590, 35721)"
287,544,206,1097.3909763641473,656.1722440002954,1.7330397744000179,0.9958913189283402,27221852,6625447808,"(156128, 42436)"
285,675,132,1011.6083325167094,593.7201353025082,1.751684747307426,0.9959441103097846,13595107,3351942000,"(192375, 17424)"
295,470,196,838.8477000630651,590.0687731236756,1.2974915771037088,0.9944140780534857,29752734,5326378400,"(138650, 38416)"
353,458,198,1062.7506054900975,528.0110675851257,1.921255016836128,0.9971775934020946,17889168,6338267496,"(161674, 39204)"
468,414,227,1030.6254635988573,569.7970254979151,1.5538256242712105,0.9972644703464284,27311109,9983846808,"(193752, 51529)"
474,413,106,1116.9846391093627,519.986186628214,1.2570391707589426,0.9968647904344029,6896150,2199581832,"(195762, 11236)"
336,633,217,977.2048679993152,440.92963010813287,0.972732494213596,0.9945946356141395,54136158,10015265232,"(212688, 47089)"
422,550,169,1105.6737471617485,472.23522909329824,1.5888015254227545,0.9972819380021575,18018055,6629008100,"(232100, 28561)"
379,648,203,885.5712544174881,606.283287853714,1.889220383888986,0.9969843567768105,30520121,10120600728,"(245592, 41209)"
386,544,179,978.9999155992998,458.8362246757615,1.5894699175059372,0.9969394024867426,20591998,6728097344,"(209984, 32041)"
401,665,68,1007.0437435361316,697.3648038218157,0.952762480898598,0.9943564766765086,6958797,1233058960,"(266665, 4624)"
409,473,118,1142.2881702032823,308.6805485830398,1.7329098836706716,0.99771498020837,6155147,2693695268,"(193457, 13924)"
397,643,194,1022.5292342027074,670.3689800846929,0.7320721793281338,0.9935624556178918,61847931,9607379356,"(255271, 37636)"
275,595,155,862.4428425383812,405.9952717038479,1.8344380287321922,0.9962728317920679,14651836,3931090625,"(163625, 24025)"
383,479,129,1124.4296947130633,336.76204851414906,1.099697372716646,0.9960650772155925,12012957,3052907937,"(183457, 16641)"
367,399,249,929.8768216160065,493.0132692244723,1.2324145975601513,0.9957169505000731,38885774,9078992433,"(146433, 62001)"
304,664,228,920.1573015373099,592.3157447825108,1.364425544234508,0.9950678283971954,51754669,10493282304,"(201856, 51984)"
296,388,149,939.1720827811732,626.8566800186169,1.1247825689268791,0.9936085027741616,16296659,2549740448,"(114848, 22201)"
317,476,255,1061.1116732641403,540.920653726617,0.5171515714439052,0.9945015204878338,53949719,9811752300,"(150892, 65025)"
451,387,142,1009.7533406054445,427.7266160843662,1.3473693409887704,0.9970096810683242,10524021,3519364068,"(174537, 20164)"
423,617,242,888.318869928114,320.207925658331,1.5973678603474122,0.9974122015665314,39553663,15284676924,"(260991, 58564)"
457,588,256,1038.052876517936,501.8917384448139,0.8331284422271215,0.9953245324997221,82337656,17610571776,"(268716, 65536)"
404,561,101,852.8756181483512,333.01804505543305,1.357160885765944,0.99676525270869,7478721,2311995444,"(226644, 10201)"
281,640,166,905.0231906326978,459.41081494636273,1.151736666714681,0.9940609764525452,29431847,4955671040,"(179840, 27556)"
322,429,187,1023.7184709254161,495.1444399217331,1.4783726584687533,0.9960150469247346,19249506,4830547722,"(138138, 34969)"
356,647,221,1198.8315067758194,509.69911291076494,0.8634726375897673,0.9945186195797336,61663585,11249645212,"(230332, 48841)"
392,580,146,1073.8951889399827,530.4072948980172,0.6687948071034351,0.9928057596233957,34866208,4846405760,"(227360, 21316)"
467,576,157,939.3231427386097,428.29534514106786,1.3908157235616057,0.9971359048661577,18990050,6630383808,"(268992, 24649)"
268,516,107,1195.0607667854918,546.4883977818014,1.9852387734069976,0.9965089452131389,5527245,1583259312,"(138288, 11449)"
482,679,101,976.1853696253227,669.6852827613709,0.850234395262061,0.994754842236043,17511289,3338562878,"(327278, 10201)"
447,439,250,1141.1056580716802,344.9486963140417,0.5818070200426313,0.9948169666060245,63567637,12264562500,"(196233, 62500)"
331,507,67,937.3085489684202,621.7123094537199,0.9576770750812615,0.9933144802804503,5036406,753330513,"(167817, 4489)"
497,371,148,883.6038164496808,515.2021831627944,0.8057020293149078,0.9949486542784217,20401440,4038812848,"(184387, 21904)"
388,640,187,1049.216797142993,696.9208512942416,1.5426067154715422,0.9964457002813316,30863769,8683502080,"(248320, 34969)"
265,552,213,1162.4161144004117,510.71963621223574,0.8831845168432554,0.9938535363888444,40791481,6636577320,"(146280, 45369)"
286,505,115,1115.6753978029687,547.1859105565591,0.5796278729844184,0.9894312171947164,20187292,1910086750,"(144430, 13225)"
260,394,163,1064.1491301992844,565.1926542880623,1.8693031705182088,0.9959770199109804,10949459,2721728360,"(102440, 26569)"
440,415,68,916.9982310158325,653.3609260601138,1.079784839203603,0.9954072684257003,3877838,844342400,"(182600, 4624)"
450,620,245,839.841484737015,426.1823877235119,1.8001591182921797,0.9976049380261212,40110043,16746975000,"(279000, 60025)"
301,455,114,1000.2603291475516,483.19450485911227,1.8895249595396502,0.9966746895125063,5918611,1779867180,"(136955, 12996)"
267,380,127,1168.908046273635,421.97100917568696,1.2348992682255782,0.9947364400149655,8613544,1636448340,"(101460, 16129)"
336,369,152,1073.7245421168598,442.15125329861337,0.953489317404532,0.9943749600771693,16113075,2864526336,"(123984, 23104)"
512,501,79,1050.3169454863053,651.4709096764641,1.8356031291181423,0.9978032201200068,3516806,1600891392,"(256512, 6241)"
271,644,135,890.2330790511018,436.71446113936696,1.089269894997758,0.9935520987063257,20508839,3180699900,"(174524, 18225)"
326,404,250,952.8828487417634,684.2422773778287,1.4186725900251582,0.9954123889935006,37762920,8231500000,"(131704, 62500)"
372,573,125,1029.1594211839115,470.58599880497803,0.9685741466626754,0.9948410483214172,17182211,3330562500,"(213156, 15625)"
424,589,202,852.7088529072919,560.9890584307209,1.3715460509958173,0.996344380818973,37251592,10190227744,"(249736, 40804)"
359,430,143,1075.4128357921136,659.4572678917809,1.8643440731084253,0.9969242003704658,9709414,3156712130,"(154370, 20449)"
476,434,231,1173.2119785691627,666.8448482693669,0.9762443162629086,0.9956973465795511,47430424,11023528824,"(206584, 53361)"
316,454,145,1135.809003948087,358.20913233482696,0.5442250195753017,0.991380130546698,26000376,3016330600,"(143464, 21025)"
419,571,169,921.3392419904603,598.2438919954553,1.7325477737277382,0.9970950096516471,19850353,6833190689,"(239249, 28561)"
396,437,112,842.7085731373604,373.8985986298269,1.6436712255994481,0.9971697102103791,6143892,2170764288,"(173052, 12544)"
392,670,209,1044.9448085752467,538.544277048655,0.8463685663868996,0.9944229683774083,63981814,11472377840,"(262640, 43681)"
269,543,84,1075.2565138930863,490.6408880176742,1.2534868811756918,0.9944967051199611,5671964,1030648752,"(146067, 7056)"
496,692,159,873.5905911091847,454.98411503865,1.2107703812887451,0.9967622607561344,28094667,8677248192,"(343232, 25281)"
339,458,121,812.8918212908184,605.8155416512939,0.5225213906776356,0.9894316761710904,24023818,2273190942,"(155262, 14641)"
394,571,120,1096.94666466516,695.2973669851826,1.636664884588444,0.9967691985765269,10466587,3239625600,"(224974, 14400)"
289,450,176,1146.8516010554413,495.97715940434546,0.9873434402060683,0.9937330822379187,25245832,4028428800,"(130050, 30976)"
490,486,173,961.9467072970114,316.7305100200473,1.6029976698494908,0.9978364667997063,15420133,7127292060,"(238140, 29929)"
450,520,164,1044.6019498680207,596.9871418831779,1.3907087020891835,0.9967928391156566,20184793,6293664000,"(234000, 26896)"
275,626,91,980.6438370254648,630.8040406637399,0.5636238740136467,0.9871293997579852,18347995,1425574150,"(172150, 8281)"
381,625,201,958.2444786543567,594.068032620107,1.3365514247201142,0.995927033380128,39183927,9620488125,"(238125, 40401)"
281,457,138,975.8215498865839,653.7590304152791,1.6605155187951885,0.9954317563163106,11171975,2445573348,"(128417, 19044)"
402,596,106,968.9848729801765,545.253711697557,0.5818200002232896,0.991480421858372,22935179,2692055712,"(239592, 11236)"
328,597,229,980.6792351318621,589.0587165971333,0.6697573793653926,0.9940514417275778,61084477,10268786856,"(195816, 52441)"
325,561,169,929.3843729820426,309.9648451175647,1.1805211036315053,0.9955562294703493,23140421,5207384325,"(182325, 28561)"
359,592,87,900.0329176308953,576.6869713323606,1.86074369450811,0.9968690864692773,5036464,1608624432,"(212528, 7569)"
339,423,87,845.665975529631,479.75936720988875,1.0444150837358819,0.9943560552475077,6125779,1085371893,"(143397, 7569)"
452,621,220,1179.9015556570878,451.4714525650319,1.07091051389172,0.9963471934562432,49625177,13585492800,"(280692, 48400)"
343,531,208,1148.5221614227603,645.0689916315368,0.7431861445548222,0.993744967030969,49288422,7879802112,"(182133, 43264)"
330,451,246,820.5241960870674,423.2248822138259,1.5952426206539991,0.9962921767600312,33394867,9006596280,"(148830, 60516)"
484,507,224,872.2784105466425,659.4167653667064,1.9406508192738707,0.9975998020636487,29552649,12312588288,"(245388, 50176)"
257,678,128,804.883105929621,499.0510429603191,1.2479633600656073,0.9935482222136063,18418835,2854846464,"(174246, 16384)"
258,671,190,895.1513416077908,535.5449308737236,1.213567984704731,0.9938032934735659,38726688,6249559800,"(173118, 36100)"
465,586,84,1040.4866266253653,302.62920929406033,1.8232517974154085,0.9980599753020956,3730065,1922689440,"(272490, 7056)"
398,677,224,1023.0194593075555,630.101001881473,0.5733781999145446,0.9939581675567551,81683898,13519722496,"(269446, 50176)"
331,388,231,939.6079332730801,358.14976648637435,0.5486481376029164,0.9940680828661319,40651704,6853046508,"(128428, 53361)"
408,529,86,819.6125450995196,466.7827695421433,0.7673725876361341,0.9936084309188981,10202820,1596293472,"(215832, 7396)"
401,672,233,1076.6054472322667,537.9875945218878,1.6809613693003789,0.9971504117343871,41687668,14629365408,"(269472, 54289)"
346,593,255,1031.5865169769186,672.5919277544023,0.6396894317326544,0.9945839849510326,72258845,13341699450,"(205178, 65025)"
409,525,158,1159.0119104949813,628.1058969130119,1.6376629817559254,0.9970621121589381,15748239,5360394900,"(214725, 24964)"
289,509,184,853.8183156312205,577.8477753979205,0.9116278141276001,0.9930831022681599,34447890,4980251456,"(147101, 33856)"
467,628,117,1078.3317989380687,544.8214979713696,0.6639533516544893,0.9938098307364364,24851395,4014655164,"(293276, 13689)"
300,607,249,1075.461711301738,673.5566699152732,1.979417663516167,0.9964893715156018,39636337,11290382100,"(182100, 62001)"
403,578,219,1139.119187940623,403.8640157145,1.3627140335182584,0.9968448963095056,35248022,11171747574,"(232934, 47961)"
437,426,221,1025.0537350666432,507.8823200737975,1.447786411245254,0.9969728154334538,27524186,9092338242,"(186162, 48841)"
